,Age,Workclass,Education,Years of Education,Marital Status,Occupation,Role in Family,Race,Gender,Workhours per Week,Native Country,Income
29615,52,2,11,10,1,2,0,4,1,40,1,1
29616,41,3,5,9,1,9,0,4,1,40,1,0
29617,39,3,2,13,1,4,5,4,0,50,1,0
29618,48,2,5,9,3,0,1,2,0,16,0,0
29619,19,2,5,9,3,11,1,4,0,30,1,0
29620,19,2,11,10,3,11,2,4,1,40,1,0
29621,32,2,5,9,3,5,3,4,1,50,1,0
29622,39,2,5,9,3,5,2,4,1,40,1,0
29623,33,2,5,9,1,2,0,4,1,40,1,0
29624,38,2,5,9,3,5,1,4,1,40,1,0
29625,27,2,11,10,3,4,3,4,1,45,1,0
29626,23,2,5,9,3,3,3,4,0,45,1,0
29627,59,2,1,11,0,2,1,4,1,48,1,0
29628,25,0,2,13,3,0,1,1,1,20,0,0
29629,37,3,0,12,1,11,0,4,1,68,1,0
29630,31,2,5,9,1,13,0,4,1,65,1,0
29631,24,2,0,12,3,11,3,4,0,37,1,0
29632,53,0,2,13,0,0,4,4,0,38,0,0
29633,26,2,11,10,3,5,2,2,1,40,1,0
29634,25,2,11,10,1,0,5,4,0,40,1,1
29635,59,2,6,7,3,6,1,4,1,40,1,0
29636,39,0,5,9,0,0,4,4,0,40,1,0
29637,28,2,11,10,3,5,3,4,1,40,1,0
29638,22,2,5,9,3,5,1,4,1,40,1,0
29639,20,2,5,9,3,2,2,4,1,40,0,0
29640,25,2,11,10,3,7,3,4,0,40,1,0
29641,27,2,11,10,3,2,4,4,1,50,1,0
29642,20,2,5,9,3,11,4,4,1,40,1,0
29643,63,2,11,10,4,0,1,2,0,24,1,0
29644,43,3,6,6,0,4,4,4,1,25,1,0
29645,39,2,11,10,0,0,1,4,0,40,1,0
29646,27,2,2,13,3,9,1,4,1,45,1,0
29647,17,2,6,6,3,11,3,4,0,5,1,0
29648,40,0,10,15,1,9,0,4,1,72,1,0
29649,50,2,11,10,1,2,0,4,1,48,1,1
29650,23,3,2,13,3,0,3,4,0,35,1,0
29651,30,2,5,9,3,3,1,4,0,40,1,0
29652,24,2,5,9,1,5,0,4,1,50,1,0
29653,23,2,2,13,3,0,3,4,0,20,1,0
29654,45,3,2,13,1,2,0,4,1,20,1,0
29655,22,2,11,10,3,11,2,4,1,20,1,0
29656,41,2,11,10,3,5,1,4,1,40,1,0
29657,48,2,8,4,1,6,0,4,1,40,1,1
29658,31,2,5,9,0,6,2,4,1,40,1,0
29659,49,3,2,13,1,3,0,4,1,50,1,0
29660,38,2,5,9,3,2,1,4,1,40,1,0
29661,58,0,5,9,1,13,0,4,1,48,1,0
29662,58,2,2,13,0,9,1,4,0,50,1,0
29663,61,3,5,9,1,3,0,4,1,40,1,0
29664,32,2,1,11,1,12,0,4,1,45,1,1
29665,33,3,5,9,0,2,1,4,1,50,1,0
29666,28,2,2,13,2,3,1,4,0,50,1,1
29667,22,2,11,10,3,7,3,4,0,11,1,0
29668,35,2,5,9,1,2,0,4,1,40,1,1
29669,59,2,5,9,1,11,0,4,1,55,1,0
29670,50,3,5,9,1,11,0,2,1,40,1,0
29671,56,3,6,8,4,3,1,4,0,40,1,0
29672,36,3,5,9,3,2,1,4,1,40,1,0
29673,18,2,6,6,3,7,3,4,1,30,1,0
29674,28,2,11,10,1,11,0,0,1,60,1,0
29675,42,2,1,11,1,9,0,2,1,40,1,1
29676,60,2,5,9,1,7,0,4,1,40,1,0
29677,41,3,11,10,1,11,0,4,1,91,1,0
29678,36,2,5,9,1,2,0,4,1,55,1,1
29679,52,0,7,14,1,9,0,4,1,40,1,1
29680,42,3,5,9,1,13,0,4,1,40,1,0
29681,26,0,11,10,1,10,0,4,1,55,1,1
29682,31,0,2,13,0,9,4,4,0,40,1,0
29683,47,2,4,3,2,11,4,4,0,40,0,0
29684,35,2,11,10,1,6,0,4,1,50,1,0
29685,19,2,8,5,3,5,3,4,1,25,1,0
29686,59,3,11,10,1,11,5,4,0,80,1,1
29687,38,2,2,13,1,3,0,4,1,40,1,1
29688,36,2,2,13,1,3,0,4,1,50,1,0
29689,35,2,7,14,3,3,1,4,0,55,1,0
29690,39,2,5,9,1,4,0,4,1,30,1,0
29691,64,2,11,10,2,7,1,4,1,40,1,0
29692,17,0,6,6,3,7,3,4,0,25,1,0
29693,49,2,11,10,1,7,0,4,1,32,1,0
29694,19,2,11,10,3,7,3,4,0,25,1,0
29695,26,2,5,9,3,5,1,4,1,45,1,0
29696,38,2,8,4,1,0,0,4,1,40,1,0
29697,25,2,2,13,3,3,2,4,0,25,1,0
29698,19,2,5,9,3,9,1,4,0,40,1,0
29699,22,2,1,11,3,3,4,1,1,40,0,0
29700,60,2,11,10,0,2,3,4,1,44,1,1
29701,46,2,5,9,2,2,1,4,1,37,1,0
29702,33,0,11,10,3,7,3,4,1,40,1,0
29703,51,0,7,14,0,3,1,4,0,40,1,0
29704,18,2,5,9,3,2,3,4,0,30,1,0
29705,60,3,5,9,1,4,0,4,1,25,1,0
29706,39,3,5,9,1,4,0,4,1,60,1,0
29707,39,2,0,12,3,12,1,4,0,40,1,0
29708,40,0,11,10,3,3,1,4,1,40,1,0
29709,48,2,11,10,1,3,0,4,1,65,1,1
29710,24,2,5,9,3,5,2,4,1,40,1,0
29711,32,2,5,9,0,5,1,4,1,40,1,0
29712,31,3,11,10,1,2,0,4,1,60,1,0
29713,39,2,5,9,3,6,1,2,1,40,1,0
29714,27,2,7,14,3,3,3,4,0,40,1,0
29715,45,0,7,14,3,0,1,2,1,38,1,0
29716,22,2,5,9,0,2,2,2,0,40,1,0
29717,31,2,2,13,3,2,1,1,1,40,0,0
29718,63,2,5,9,0,3,1,4,0,40,1,0
29719,45,2,2,13,1,3,0,4,1,50,1,1
29720,28,0,11,10,2,0,4,4,0,50,1,0
29721,23,2,2,13,3,11,3,4,0,40,1,0
29722,50,2,5,9,1,2,0,4,1,44,1,1
29723,33,2,6,8,1,10,0,4,1,40,1,0
29724,22,2,11,10,3,0,3,4,1,40,1,0
29725,29,2,11,10,1,13,0,4,1,40,1,0
29726,36,2,5,9,0,0,4,4,0,35,1,0
29727,60,2,4,2,1,2,0,4,1,40,0,1
29728,46,2,2,13,1,13,0,4,1,50,1,0
29729,67,2,7,14,4,9,1,4,0,40,1,0
29730,20,2,11,10,3,0,3,4,0,15,0,0
29731,23,2,2,13,3,11,3,4,1,55,1,0
29732,38,3,5,9,1,3,0,4,1,50,1,0
29733,60,2,10,15,1,3,0,4,1,40,1,1
29734,20,3,11,10,3,2,1,4,0,35,1,0
29735,37,2,11,10,4,6,4,2,0,48,1,0
29736,37,2,5,9,3,2,4,4,1,40,1,0
29737,58,2,5,9,1,2,0,4,1,40,1,0
29738,25,2,2,13,3,2,3,4,1,30,0,0
29739,27,2,11,10,3,0,4,4,0,60,1,0
29740,33,2,11,10,1,6,0,4,1,55,1,0
29741,43,0,11,10,0,0,1,4,0,40,1,0
29742,21,0,11,10,3,12,3,2,1,20,1,0
29743,45,2,5,9,1,2,0,3,1,40,0,0
29744,44,2,4,3,1,6,0,2,1,40,1,0
29745,52,2,8,4,1,2,0,4,1,40,1,0
29746,31,2,5,9,3,7,3,2,0,20,1,0
29747,18,0,6,7,3,7,3,1,1,15,0,0
29748,20,2,5,9,3,7,3,4,0,30,1,0
29749,32,2,5,9,3,6,1,4,1,40,1,0
29750,48,2,6,6,1,13,0,2,1,40,1,0
29751,46,2,5,9,1,7,0,2,1,40,1,0
29752,28,2,5,9,1,6,0,4,1,50,1,0
29753,27,3,5,9,3,11,1,2,1,40,1,0
29754,18,0,11,10,3,11,3,4,0,32,1,0
29755,50,3,7,14,1,11,0,4,1,40,1,1
29756,43,2,5,9,1,6,5,4,0,40,0,0
29757,32,2,2,13,0,11,4,4,0,30,1,0
29758,43,2,5,9,2,3,1,4,0,48,1,0
29759,50,2,2,13,1,3,0,4,1,40,1,1
29760,35,2,11,10,0,3,1,4,0,40,1,1
29761,20,2,5,9,3,2,3,4,0,5,1,0
29762,73,2,5,9,4,2,1,4,0,65,1,0
29763,46,2,5,9,0,0,3,4,0,45,1,0
29764,58,2,5,9,1,13,0,4,1,60,1,1
29765,40,2,5,9,3,2,1,4,1,50,1,0
29766,25,2,2,13,3,0,3,4,1,40,1,0
29767,22,2,0,12,3,0,1,4,0,25,1,0
29768,33,0,2,13,1,9,0,4,1,40,1,0
29769,49,0,1,11,1,2,0,4,1,40,1,0
29770,62,2,6,6,0,9,4,4,0,40,1,0
29771,56,0,11,10,0,10,1,2,1,48,1,0
29772,24,2,5,9,3,13,4,4,0,40,0,0
29773,42,2,5,9,3,7,1,4,0,40,1,0
29774,41,2,7,14,0,3,4,4,0,40,1,0
29775,23,2,2,13,3,7,1,4,1,66,0,0
29776,22,2,11,10,3,0,3,4,1,40,1,0
29777,35,2,2,13,3,0,2,4,1,40,1,0
29778,42,2,5,9,1,5,2,1,1,40,1,0
29779,22,2,5,9,3,6,3,4,1,40,0,0
29780,32,3,5,9,1,2,0,4,1,50,1,0
29781,25,2,5,9,3,2,3,4,1,40,1,0
29782,66,2,4,3,0,8,1,2,0,15,1,0
29783,26,0,5,9,1,10,0,4,1,38,1,0
29784,55,2,2,13,1,3,0,4,1,45,1,1
29785,24,2,5,9,1,2,0,4,1,40,1,0
29786,25,2,5,9,3,11,4,4,1,40,1,0
29787,22,2,11,10,3,0,1,4,0,40,1,0
29788,31,2,5,9,3,7,1,4,1,40,1,0
29789,30,2,5,9,0,0,1,4,0,40,1,0
29790,54,2,5,9,3,7,1,4,1,15,1,0
29791,19,2,11,10,3,0,3,4,0,40,1,0
29792,56,2,8,5,0,2,1,4,0,40,1,1
29793,47,2,5,9,1,2,0,1,1,60,0,0
29794,29,2,5,9,1,2,0,2,1,40,1,0
29795,53,2,5,9,1,2,0,4,1,40,1,0
29796,22,2,5,9,3,6,4,2,0,40,1,0
29797,42,2,5,9,0,3,1,4,0,40,1,1
29798,21,2,11,10,3,11,2,4,1,40,1,0
29799,36,3,5,9,3,7,1,4,0,70,1,0
29800,60,2,4,3,1,11,0,4,1,40,1,1
29801,69,2,1,11,4,11,1,4,0,25,1,0
29802,31,2,5,9,1,13,0,0,1,40,1,0
29803,48,2,11,10,0,0,4,4,0,55,1,0
29804,23,2,5,9,3,3,1,4,0,40,1,0
29805,47,2,5,9,1,0,0,2,1,40,1,1
29806,36,2,5,9,3,6,4,0,0,40,1,0
29807,39,2,0,12,1,3,0,4,1,50,1,1
29808,22,2,5,9,3,13,1,4,0,46,1,0
29809,36,2,5,9,1,6,0,4,1,40,1,0
29810,54,2,4,2,1,7,0,4,1,40,0,0
29811,33,0,5,9,0,0,4,4,0,40,1,0
29812,52,2,11,10,1,11,0,4,1,65,1,0
29813,23,2,2,13,3,11,3,4,1,32,1,0
29814,33,2,4,2,1,5,0,4,1,40,0,0
29815,30,2,1,11,0,0,1,4,0,38,1,0
29816,35,2,1,11,1,12,0,2,1,38,0,0
29817,35,2,1,11,1,2,5,4,0,20,1,1
29818,27,2,5,9,3,5,3,4,1,37,1,0
29819,24,2,5,9,3,7,3,4,1,35,1,0
29820,44,0,5,9,1,6,0,4,1,40,1,0
29821,62,2,1,11,2,8,1,2,0,20,1,0
29822,75,3,5,9,1,4,0,4,1,20,1,0
29823,47,2,2,13,1,9,0,4,1,50,1,0
29824,64,2,10,15,1,3,0,4,1,60,1,0
29825,54,2,5,9,0,12,1,4,1,42,1,1
29826,41,0,2,13,1,3,0,4,1,40,1,1
29827,33,2,0,12,1,2,0,4,1,40,1,0
29828,20,2,11,10,3,0,3,4,0,10,1,0
29829,51,2,2,13,0,11,1,4,1,50,1,1
29830,45,3,10,15,3,2,1,4,1,50,1,1
29831,18,2,6,7,3,7,3,4,1,72,1,0
29832,43,2,6,6,1,13,0,4,1,40,0,0
29833,32,2,5,9,0,0,3,4,0,40,1,0
29834,61,2,11,10,0,11,1,4,0,40,1,0
29835,21,2,4,2,1,7,2,4,1,40,0,0
29836,56,2,6,7,0,2,1,4,1,49,1,0
29837,28,2,5,9,3,5,2,4,1,60,1,0
29838,23,2,11,10,3,5,3,2,0,40,1,0
29839,55,2,11,10,1,13,0,4,1,84,1,0
29840,33,2,5,9,3,13,1,4,1,70,1,0
29841,22,2,11,10,3,0,3,4,0,20,1,0
29842,43,0,1,11,1,3,0,4,1,40,1,0
29843,32,3,5,9,0,3,4,4,0,40,1,0
29844,38,2,11,10,1,11,5,4,0,40,1,0
29845,18,2,8,5,3,4,3,4,1,20,1,0
29846,35,2,11,10,1,2,0,4,1,50,1,1
29847,67,2,5,9,4,2,1,4,0,40,1,0
29848,29,2,5,9,0,6,3,4,0,40,1,0
29849,19,2,4,2,3,5,1,4,1,55,0,0
29850,39,2,6,7,1,2,0,4,1,35,1,0
29851,45,3,10,15,1,9,0,4,1,55,1,1
29852,42,0,8,4,1,2,0,4,1,40,1,0
29853,34,2,2,13,3,11,1,4,1,40,1,0
29854,52,0,2,13,1,12,0,4,1,40,1,0
29855,18,2,6,7,3,7,3,4,1,25,1,0
29856,64,2,5,9,1,4,0,4,1,25,0,0
29857,30,2,2,13,1,11,0,4,1,45,1,1
29858,43,0,2,13,0,3,4,4,1,42,0,0
29859,49,3,11,10,3,2,4,4,1,40,1,0
29860,35,2,11,10,1,9,0,4,1,40,1,1
29861,37,3,10,15,1,9,0,4,1,50,1,1
29862,49,2,8,4,1,5,0,4,1,40,1,0
29863,19,2,6,7,2,7,3,4,0,40,1,0
29864,31,2,5,9,3,7,3,2,1,40,1,0
29865,26,2,11,10,1,2,0,4,1,40,1,0
29866,44,2,11,10,1,11,0,4,1,55,1,0
29867,38,2,11,10,1,7,5,4,0,40,1,0
29868,33,3,5,9,1,11,0,4,1,60,1,0
29869,24,2,5,9,2,2,4,2,0,37,1,0
29870,18,2,6,8,3,7,3,4,1,20,1,0
29871,32,2,1,11,4,12,4,2,0,40,1,0
29872,27,2,5,9,0,0,1,4,0,40,1,0
29873,28,0,7,14,1,3,0,2,1,40,0,0
29874,30,3,1,11,3,2,1,4,1,40,1,0
29875,33,2,5,9,3,7,1,2,1,38,1,0
29876,74,2,7,14,0,11,1,4,0,10,1,0
29877,36,2,5,9,3,2,1,1,1,70,0,0
29878,36,2,0,12,1,12,0,4,1,55,1,0
29879,39,2,2,13,0,3,4,4,0,45,1,0
29880,25,3,2,13,3,11,1,4,1,80,1,0
29881,21,2,5,9,2,4,3,4,1,40,1,0
29882,39,0,1,11,3,3,4,4,0,50,1,0
29883,38,2,11,10,0,9,1,4,0,32,1,0
29884,20,2,5,9,3,11,1,1,0,25,1,0
29885,51,2,5,9,0,2,1,4,1,40,1,0
29886,21,2,5,9,3,0,4,4,0,40,1,0
29887,36,2,11,10,3,9,1,4,0,40,1,0
29888,50,2,5,9,2,7,4,2,0,40,1,0
29889,38,2,5,9,1,3,0,4,1,55,1,1
29890,25,0,2,13,3,9,1,4,0,40,1,0
29891,23,2,11,10,3,11,3,4,0,15,1,0
29892,36,2,2,13,1,3,0,4,1,55,1,1
29893,41,2,2,13,1,9,0,4,1,40,0,0
29894,34,2,7,14,3,3,1,4,0,50,1,0
29895,19,0,11,10,3,7,3,4,1,10,1,0
29896,18,2,6,6,3,7,3,4,0,3,1,0
29897,36,2,6,6,0,11,3,4,1,40,1,0
29898,29,2,11,10,3,2,3,4,1,45,1,0
29899,23,2,5,9,3,3,1,4,0,32,1,0
29900,35,2,5,9,1,5,0,4,1,40,1,0
29901,35,2,5,9,3,13,3,4,1,40,1,0
29902,40,2,5,9,1,13,0,4,1,40,1,0
29903,22,2,11,10,3,13,3,1,1,40,1,0
29904,19,0,11,10,3,0,3,4,0,15,1,0
29905,70,2,6,7,1,13,0,4,1,40,1,0
29906,38,2,11,10,0,13,1,2,1,55,1,0
29907,35,2,11,10,1,11,0,4,1,50,1,0
29908,25,2,11,10,3,7,3,4,0,35,1,0
29909,39,2,11,10,1,2,0,4,1,45,1,1
29910,50,2,3,16,1,9,0,2,1,37,1,1
29911,43,2,0,12,1,9,0,4,1,50,1,0
29912,37,0,11,10,1,0,0,4,1,40,0,1
29913,29,2,6,6,2,7,4,4,0,12,1,0
29914,20,2,5,9,3,7,3,2,1,40,1,0
29915,21,2,11,10,3,0,1,4,0,40,1,0
29916,47,2,5,9,1,5,5,2,0,40,1,0
29917,44,2,0,12,0,12,4,4,0,40,1,0
29918,25,2,6,7,3,7,1,4,1,40,1,0
29919,43,0,3,16,3,9,1,4,0,40,1,0
29920,46,0,1,11,1,0,0,4,1,40,1,1
29921,42,2,11,10,1,6,0,4,1,60,1,0
29922,46,0,7,14,0,9,1,0,1,40,1,0
29923,22,2,11,10,3,7,1,4,0,30,1,0
29924,49,2,5,9,1,13,0,2,1,40,1,0
29925,21,2,5,9,1,6,0,4,1,50,1,0
29926,53,2,7,14,1,0,5,4,0,40,1,1
29927,43,2,11,10,0,2,4,4,1,42,1,0
29928,22,2,5,9,3,7,3,4,1,50,1,0
29929,28,2,1,11,3,0,3,4,0,40,1,0
29930,25,2,11,10,3,12,4,4,0,24,1,0
29931,40,2,2,13,1,3,0,1,1,40,0,1
29932,50,2,11,10,1,12,0,4,1,45,1,1
29933,48,3,11,10,0,11,4,4,1,65,1,1
29934,30,2,5,9,1,6,0,4,1,40,1,0
29935,33,2,5,9,1,7,4,2,0,38,1,0
29936,34,2,11,10,1,2,0,1,1,40,0,0
29937,42,2,2,13,1,0,0,1,1,40,1,1
29938,48,3,11,10,1,3,0,1,1,65,1,0
29939,29,2,5,9,1,6,0,4,1,40,1,0
29940,33,2,6,6,3,5,1,4,1,40,1,0
29941,44,2,1,11,1,13,5,4,0,25,1,0
29942,49,2,5,9,1,6,0,4,1,45,1,0
29943,25,2,5,9,1,5,0,4,1,40,1,0
29944,33,2,2,13,3,3,1,4,0,40,1,0
29945,38,2,11,10,1,11,0,4,1,60,1,0
29946,20,2,5,9,3,11,1,4,0,38,1,0
29947,44,2,5,9,3,5,1,4,1,50,1,0
29948,45,2,2,13,1,13,0,4,1,40,1,1
29949,27,3,5,9,3,11,1,4,1,50,1,0
29950,18,2,5,9,3,6,3,4,1,40,1,0
29951,38,2,5,9,0,2,4,4,1,50,1,0
29952,45,2,6,7,1,2,0,4,1,42,1,0
29953,64,2,4,3,4,7,1,2,0,16,1,0
29954,34,2,2,13,3,11,1,4,0,35,1,0
29955,45,3,2,13,1,13,0,4,1,40,1,1
29956,42,3,5,9,0,2,1,4,1,40,1,0
29957,26,2,6,6,3,0,1,2,1,20,1,0
29958,27,2,1,11,3,2,2,4,1,40,1,0
29959,21,2,11,10,3,11,2,4,0,40,1,0
29960,23,2,11,10,3,0,3,4,1,30,1,0
29961,47,2,11,10,1,2,0,4,1,40,1,0
29962,20,0,11,10,3,0,3,4,0,40,1,0
29963,46,0,2,13,1,9,0,4,1,38,1,1
29964,35,2,5,9,1,2,5,2,0,40,1,0
29965,28,2,11,10,3,12,3,4,0,24,1,0
29966,21,2,11,10,3,11,3,4,0,40,1,0
29967,36,2,5,9,3,6,1,4,1,40,1,0
29968,29,2,3,16,0,9,1,4,0,60,1,1
29969,38,2,2,13,1,3,0,4,1,40,1,1
29970,37,2,2,13,1,3,0,4,1,50,1,1
29971,81,3,4,2,4,11,2,4,1,45,0,0
29972,41,2,11,10,0,3,1,4,0,40,1,0
29973,29,2,2,13,3,11,3,4,0,40,1,0
29974,30,3,0,12,0,0,1,4,0,40,1,0
29975,25,2,5,9,3,0,1,4,1,40,1,0
29976,42,0,5,9,3,0,4,4,0,40,1,0
29977,30,2,5,9,0,13,3,2,1,40,1,0
29978,65,2,5,9,1,2,0,4,1,20,1,0
29979,18,2,5,9,3,7,3,4,1,35,1,0
29980,30,2,11,10,3,10,3,4,1,48,1,0
29981,61,2,0,12,1,3,0,4,1,42,1,0
29982,21,2,5,9,3,6,1,4,1,45,1,0
29983,53,2,5,9,1,6,0,4,1,48,1,0
29984,60,2,8,4,2,8,4,2,0,15,1,0
29985,47,2,6,6,1,2,0,4,1,40,1,0
29986,48,2,11,10,0,0,1,2,1,40,1,0
29987,32,2,2,13,3,9,4,4,0,40,1,0
29988,25,2,7,14,3,9,1,4,0,35,0,0
29989,31,2,2,13,3,9,4,4,1,40,1,0
29990,33,0,7,14,3,9,1,4,1,30,1,0
29991,27,3,5,9,1,4,0,4,1,50,1,0
29992,44,2,5,9,0,0,4,4,0,40,1,1
29993,37,2,11,10,1,6,0,4,1,40,1,0
29994,34,2,5,9,0,5,1,2,1,40,1,0
29995,51,0,11,10,1,9,0,4,1,40,1,1
29996,51,2,7,14,0,10,4,4,1,40,1,0
29997,25,0,2,13,1,9,0,4,1,60,1,0
29998,25,2,2,13,3,7,1,2,0,24,0,0
29999,29,0,2,13,1,9,0,4,1,50,1,1
30000,36,3,5,9,3,4,1,4,1,70,1,1
30001,55,2,5,9,0,6,1,4,0,40,1,0
30002,39,2,2,13,0,11,4,4,0,40,1,0
30003,31,2,6,6,0,5,1,4,1,40,1,0
30004,31,2,10,15,1,12,0,1,1,40,0,0
30005,51,3,1,11,3,0,3,4,0,40,1,0
30006,62,2,5,9,3,0,1,4,0,32,1,0
30007,27,2,2,13,0,3,1,4,1,52,1,0
30008,23,2,11,10,3,0,3,4,1,30,1,0
30009,35,3,8,5,1,2,0,4,1,50,1,0
30010,46,2,0,12,3,9,4,4,0,36,1,0
30011,45,3,2,13,0,3,4,4,1,50,1,1
30012,27,2,5,9,1,5,0,4,1,40,1,0
30013,46,2,5,9,1,11,0,4,1,40,1,1
30014,22,2,6,7,1,0,5,4,0,20,1,0
30015,37,0,11,10,0,9,4,4,0,30,1,0
30016,42,2,11,10,1,3,0,4,1,40,0,0
30017,45,2,5,9,0,6,4,4,0,40,1,0
30018,33,0,1,11,1,9,0,4,1,40,1,0
30019,46,2,1,11,1,6,4,4,1,40,1,0
30020,24,2,5,9,3,13,3,4,1,50,1,0
30021,56,2,5,9,2,2,1,4,0,40,1,0
30022,34,2,11,10,3,9,1,4,0,12,1,1
30023,50,2,5,9,1,6,0,4,1,40,1,1
30024,48,3,2,13,1,3,0,4,1,50,1,1
30025,45,2,6,7,1,7,5,4,0,36,1,0
30026,41,0,11,10,0,0,1,4,0,40,1,0
30027,66,2,11,10,1,3,0,4,1,24,1,0
30028,63,2,10,15,1,9,0,4,1,40,1,0
30029,35,2,5,9,1,5,0,4,1,35,1,0
30030,22,2,11,10,3,0,3,4,0,40,1,0
30031,58,2,11,10,1,11,0,4,1,45,1,1
30032,24,2,5,9,3,5,3,4,0,48,1,0
30033,34,2,11,10,0,9,4,4,0,6,1,0
30034,33,0,7,14,3,9,1,4,0,50,1,0
30035,33,3,5,9,1,13,0,4,1,60,1,0
30036,17,2,6,7,3,7,3,4,0,15,1,0
30037,27,2,2,13,1,11,2,4,1,40,1,1
30038,20,3,11,10,3,0,3,4,0,20,1,0
30039,30,2,8,4,0,13,1,4,1,40,1,0
30040,22,2,2,13,3,9,1,4,1,40,1,0
30041,20,2,0,12,3,7,1,4,0,40,1,0
30042,64,0,4,3,0,7,1,4,0,45,1,0
30043,38,2,2,13,0,7,1,2,0,60,1,0
30044,46,0,5,9,1,0,0,2,1,80,1,1
30045,17,2,6,6,3,7,3,4,1,20,1,0
30046,45,2,4,2,1,6,0,4,1,40,0,0
30047,27,2,2,13,3,3,3,4,0,40,1,0
30048,45,3,1,11,0,11,4,4,0,30,1,0
30049,26,3,5,9,0,3,1,4,1,78,1,1
30050,44,0,2,13,0,9,4,4,1,45,1,0
30051,35,2,8,5,3,3,1,4,0,40,1,0
30052,24,2,5,9,1,2,5,4,0,40,1,0
30053,56,2,2,13,1,9,4,4,0,40,1,0
30054,47,2,7,14,0,12,1,4,1,40,1,0
30055,32,2,2,13,1,5,0,4,1,50,1,1
30056,55,2,0,12,1,0,1,4,0,5,1,0
30057,35,3,2,13,1,3,0,4,1,50,1,1
30058,37,2,5,9,1,2,0,4,1,68,1,0
30059,33,2,5,9,1,11,5,4,0,45,1,0
30060,34,2,5,9,0,13,1,4,1,50,1,0
30061,24,2,11,10,3,5,3,4,1,40,1,0
30062,25,2,5,9,3,0,1,4,0,40,1,0
30063,31,3,5,9,3,2,1,4,1,45,1,0
30064,38,2,1,11,1,2,0,4,1,40,1,0
30065,30,2,2,13,1,11,0,4,1,40,0,1
30066,35,2,5,9,1,2,0,4,1,32,1,0
30067,67,2,2,13,0,9,1,4,0,60,1,0
30068,34,2,2,13,1,9,5,4,0,40,1,0
30069,46,2,5,9,1,0,5,4,0,40,1,0
30070,19,0,11,10,3,11,3,4,0,16,1,0
30071,26,2,0,12,3,7,3,2,0,15,1,0
30072,28,2,11,10,3,9,1,2,1,40,1,0
30073,47,2,11,10,1,2,0,4,1,40,1,0
30074,49,0,7,14,1,0,0,4,1,40,0,1
30075,44,2,2,13,1,9,0,4,1,40,1,1
30076,30,2,5,9,3,8,3,4,0,40,0,0
30077,18,2,11,10,3,7,3,1,1,16,1,0
30078,81,2,10,15,1,9,0,4,1,24,1,1
30079,43,0,11,10,3,7,1,4,0,40,1,0
30080,35,2,6,8,3,4,1,4,1,20,1,0
30081,58,3,5,9,1,4,0,4,1,72,1,0
30082,32,2,2,13,1,9,0,1,1,40,0,0
30083,40,2,5,9,1,13,0,4,1,35,1,0
30084,32,2,5,9,3,7,3,2,0,40,1,0
30085,44,2,5,9,1,7,0,4,1,25,0,0
30086,25,2,11,10,3,11,3,4,0,40,1,0
30087,42,2,5,9,0,6,1,4,1,40,1,0
30088,27,2,5,9,3,13,3,4,1,40,1,0
30089,62,2,6,6,1,7,0,4,1,40,1,0
30090,31,3,5,9,3,11,1,2,1,40,1,0
30091,33,0,2,13,3,9,2,2,0,40,1,0
30092,50,3,11,10,1,2,0,4,1,55,1,0
30093,46,2,1,11,1,9,0,4,1,60,1,0
30094,22,2,0,12,3,7,4,4,0,35,1,0
30095,52,2,5,9,3,7,4,4,0,45,1,0
30096,41,3,1,11,0,4,1,4,1,40,1,0
30097,19,2,6,8,3,7,2,4,0,30,1,0
30098,45,0,2,13,0,3,4,2,0,60,1,0
30099,51,3,6,8,1,7,0,4,1,99,1,0
30100,69,2,0,12,0,0,4,4,0,1,1,0
30101,45,3,2,13,1,9,0,4,1,30,1,0
30102,48,2,11,10,0,0,1,4,0,50,1,0
30103,42,2,5,9,3,11,3,4,0,40,1,0
30104,19,0,11,10,3,0,3,4,0,10,1,0
30105,39,3,5,9,1,11,0,4,1,70,1,0
30106,46,2,5,9,1,6,0,4,1,50,1,1
30107,36,2,11,10,0,9,4,4,0,45,1,0
30108,21,2,5,9,3,2,4,4,1,35,1,0
30109,41,2,10,15,1,3,0,4,1,40,1,1
30110,17,2,6,7,3,7,3,4,0,20,1,0
30111,29,2,5,9,1,6,0,4,1,40,1,0
30112,52,2,11,10,0,0,1,4,0,60,1,0
30113,33,2,0,12,1,11,0,4,1,40,0,0
30114,38,2,7,14,3,3,4,2,0,35,1,0
30115,42,2,2,13,1,11,0,4,1,40,1,1
30116,24,0,0,12,1,0,0,4,1,30,1,0
30117,59,2,11,10,1,3,0,4,1,60,1,1
30118,42,3,5,9,1,13,0,4,1,96,1,0
30119,54,3,2,13,1,2,0,4,1,50,1,0
30120,26,2,0,12,1,2,2,1,0,40,1,0
30121,50,2,5,9,1,5,0,4,1,40,1,1
30122,42,2,1,11,1,7,0,4,1,45,1,0
30123,31,2,2,13,4,7,1,4,0,30,1,0
30124,56,2,5,9,3,9,1,4,0,45,1,0
30125,28,0,0,12,1,0,5,4,0,40,1,1
30126,34,2,5,9,1,0,0,4,1,45,1,1
30127,28,2,5,9,3,13,1,4,0,40,1,0
30128,41,2,2,13,1,2,0,1,1,40,1,1
30129,34,2,0,12,1,2,0,4,1,65,1,0
30130,26,2,7,14,3,9,1,4,1,55,1,1
